source_file,error_category,line_number,column_number,error_type,error_message,full_output
missing_semicolon_10.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << x + y + z << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:16: warning: unused variable 'y' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:23: warning: unused variable 'z' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                       ^"
missing_semicolon_10.cpp,Missing Semicolon,6,9,warning,unused variable 'x' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << x + y + z << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:16: warning: unused variable 'y' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:23: warning: unused variable 'z' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                       ^"
missing_semicolon_10.cpp,Missing Semicolon,6,16,warning,unused variable 'y' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << x + y + z << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:16: warning: unused variable 'y' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:23: warning: unused variable 'z' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                       ^"
missing_semicolon_10.cpp,Missing Semicolon,6,23,warning,unused variable 'z' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << x + y + z << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:9: warning: unused variable 'x' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
         ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:16: warning: unused variable 'y' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                ^
WEEK5\error_collection\sample_programs\missing_semicolon_10.cpp:6:23: warning: unused variable 'z' [-Wunused-variable]
     int x = 1, y = 2, z = 3  // Missing semicolon
                       ^"
missing_semicolon_11.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'while'","WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp:7:5: error: expected ',' or ';' before 'while'
     while(count < 3) {
     ^~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp:6:9: warning: unused variable 'count' [-Wunused-variable]
     int count = 0  // Missing semicolon
         ^~~~~"
missing_semicolon_11.cpp,Missing Semicolon,6,9,warning,unused variable 'count' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp:7:5: error: expected ',' or ';' before 'while'
     while(count < 3) {
     ^~~~~
WEEK5\error_collection\sample_programs\missing_semicolon_11.cpp:6:9: warning: unused variable 'count' [-Wunused-variable]
     int count = 0  // Missing semicolon
         ^~~~~"
missing_semicolon_12.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'int'","WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp:7:5: error: expected ',' or ';' before 'int'
     int value = 42;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp:8:12: error: 'value' was not declared in this scope
     ptr = &value;
            ^~~~~"
missing_semicolon_12.cpp,Missing Semicolon,8,12,error,'value' was not declared in this scope,"WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp:7:5: error: expected ',' or ';' before 'int'
     int value = 42;
     ^~~
WEEK5\error_collection\sample_programs\missing_semicolon_12.cpp:8:12: error: 'value' was not declared in this scope
     ptr = &value;
            ^~~~~"
missing_semicolon_13.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Max value: "" << MAX << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp:6:15: warning: unused variable 'MAX' [-Wunused-variable]
     const int MAX = 100  // Missing semicolon
               ^~~"
missing_semicolon_13.cpp,Missing Semicolon,6,15,warning,unused variable 'MAX' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Max value: "" << MAX << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_13.cpp:6:15: warning: unused variable 'MAX' [-Wunused-variable]
     const int MAX = 100  // Missing semicolon
               ^~~"
missing_semicolon_14.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << bigNum << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp:6:15: warning: unused variable 'bigNum' [-Wunused-variable]
     long long bigNum = 9999999999LL  // Missing semicolon
               ^~~~~~"
missing_semicolon_14.cpp,Missing Semicolon,6,15,warning,unused variable 'bigNum' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << bigNum << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_14.cpp:6:15: warning: unused variable 'bigNum' [-Wunused-variable]
     long long bigNum = 9999999999LL  // Missing semicolon
               ^~~~~~"
missing_semicolon_15.cpp,Missing Semicolon,7,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Positive: "" << positive << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp:6:18: warning: unused variable 'positive' [-Wunused-variable]
     unsigned int positive = 100  // Missing semicolon
                  ^~~~~~~~"
missing_semicolon_15.cpp,Missing Semicolon,6,18,warning,unused variable 'positive' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp:7:5: error: expected ',' or ';' before 'cout'
     cout << ""Positive: "" << positive << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_15.cpp:6:18: warning: unused variable 'positive' [-Wunused-variable]
     unsigned int positive = 100  // Missing semicolon
                  ^~~~~~~~"
missing_semicolon_16.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Age: "" << age << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp:5:9: warning: unused variable 'age' [-Wunused-variable]
     int age = 20
         ^~~"
missing_semicolon_16.cpp,Missing Semicolon,5,9,warning,unused variable 'age' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Age: "" << age << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_16.cpp:5:9: warning: unused variable 'age' [-Wunused-variable]
     int age = 20
         ^~~"
missing_semicolon_17.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Salary: "" << salary << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp:5:12: warning: unused variable 'salary' [-Wunused-variable]
     double salary = 50000.0
            ^~~~~~"
missing_semicolon_17.cpp,Missing Semicolon,5,12,warning,unused variable 'salary' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << ""Salary: "" << salary << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_17.cpp:5:12: warning: unused variable 'salary' [-Wunused-variable]
     double salary = 50000.0
            ^~~~~~"
missing_semicolon_18.cpp,Missing Semicolon,6,5,error,"expected ',' or ';' before 'cout'","WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << rows * cols << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:5:9: warning: unused variable 'rows' [-Wunused-variable]
     int rows = 5, cols = 3
         ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:5:19: warning: unused variable 'cols' [-Wunused-variable]
     int rows = 5, cols = 3
                   ^~~~"
missing_semicolon_18.cpp,Missing Semicolon,5,9,warning,unused variable 'rows' [-Wunused-variable],"WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp: In function 'int main()':
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:6:5: error: expected ',' or ';' before 'cout'
     cout << rows * cols << endl;
     ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:5:9: warning: unused variable 'rows' [-Wunused-variable]
     int rows = 5, cols = 3
         ^~~~
WEEK5\error_collection\sample_programs\missing_semicolon_18.cpp:5:19: warning: unused variable 'cols' [-Wunused-variable]
     int rows = 5, cols = 3
                   ^~~~"
